label,id,text,coordinates
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"RT @zingtv: Ho jao ready to be on TV with Jyotica kyunki Zing is here with Fan-Jam. Kya bheja aapne apna singing video already? 
@jyotica_t…",
0,1.27E+18,Black Eyed Peas Ft. Nicky Jam y Tyga – Vida Loca https://t.co/1EK9cWIDt9,
0,1.27E+18,RT @vilmajasmine8: I had a dream the other day that I got on a zoom call with Grayson and we had a mini piano jam session. And now I need t…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,@Nicholas_Pavlou @80sSportsNStuff Yep. Jordan also did a 720 in lane traffic in this game.,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"Hol up... did he just say Space Jam 2?!

The original film was my childhood!! 😱",
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,@felissshhh Traffic been back for a months +,
1,1.27E+18,RT @STcom: New Zealand police officer shot dead during routine traffic stop https://t.co/YXuSEhW8od,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
1,1.27E+18,A224 Cray Road (DA14) (All Directions) at the junction of Sidcup Hill - The traffic signals have been damaged at th… https://t.co/Lb1DWu8zrl,
0,1.27E+18,"RT @bangstore95: 📢 LAST DAY TO JOIN

[INA GO] BTS FANTASTIC BEAST by @Gehenna1986b

IDR 95.000 ~ 1.350.000 (belum shipping fee)
Tutup: JAM…",
0,1.27E+18,RT @chippledipple: Dav pilkey went hard https://t.co/lCWnd8nvmE,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,"INCIDENT:I-695 OUTER LOOP AT EXIT 2 MD 10 ARUNDEL EXPWY (SB) 1/2 OUTER LOOP-RIGHT SHOULDER, RIGHT TRAFFIC LANE CLOSED. #MDTraffic 94",
0,1.27E+18,im so excited to get my loona lightstick then jam to stay gold (the lightstick's arriving in august/sept but whatever),
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,"He should’ve shut the hell up, now he on the Corona Jam screen😭",
0,1.27E+18,@DJAceSA Happy birthday King of slow jam. Bless with the mix,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,"RT @brexitblog_info: Why are we not surprised?  Nigel Farage has been warning about this for months.

This scandalous failure to stop the o…",
0,1.27E+18,@LACourtReport I used to coach with hoop masters and drive a kid from Santa Barbara to uni high or some middle scho… https://t.co/iIcIMT6fdi,
0,1.27E+18,Tee Grizzley drops his new mixtape “The Smartest” #melody #hiphop #rnb #pop #love #rap #dubstep #instagood #beat… https://t.co/2xlShkQRgP,
0,1.27E+18,RT @Rich_Mahog: On this night 2 months before his passing I picked Linda up to go to ⁦@Maggz100⁩ launch of his album and having him jam to…,
0,1.27E+18,RT @MikeLydon: Cities and towns willing to go beyond water-filled barricades and traffic cones might consider something as simple as what G…,
0,1.27E+18,@VladimirGluten well this one should get some good traffic considering half the winners of the chip polls were chee… https://t.co/JORX85D2Qw,
0,1.27E+18,"RT @aspiringinvntor: @BridgetD17 Officers hurt, or dying? You're looking from upside down!

How can you seriously close your eyes to this d…",
1,1.27E+18,RT @MikeLydon: Cities and towns willing to go beyond water-filled barricades and traffic cones might consider something as simple as what G…,
0,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @SkateEA: We're back.,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"@beachmongoose If I’m not looking at the traffic light when it turns green, she has a fucking conniption like we’ll… https://t.co/qCZMhuroow",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
1,1.27E+18,"RT @kayyemmdee: But for real, Fort Wayne police shut down 8 lanes of traffic and brought a fucking militia complete with helicopter, SWAT t…",
1,1.27E+18,I get everlasting Traffic for Every Season from https://t.co/Ws9aeK0s5h,
1,1.27E+18,"RT @vmbb12: Officer Rolfe, the High Intensity Traffic Team and the Governor funded HEAT Unit, has specialized training in DUI investigation…",
1,1.27E+18,"9:06PM - After verifying, we're still seeing traffic heading in both directions right now on I-5 Seattle Traffic Ca… https://t.co/aL8Iu381cJ",
0,1.27E+18,🚨🚨THEY’RE HERE!🚨🚨 “Waitin’ on Love” and “A Dream: The Baseball Song” are available EVERYWHERE you listen to music.… https://t.co/okm7NR4u8B,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @JoPhinney2: @Robert47728741 @BirdingTrip @goldfinger @Arriadna @davidmweissman @BarackObama @JoeBiden Yep. If Christians cannot stand o…,
0,1.27E+18,RT @zingtv: Agar Yasser ke saath karna hai aapko jam toh bhejo apna singing video abhi and get a chance to be on TV with your favourite art…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @zingtv: Yeh amazing singer ke saath sab karna chahenge jam toh bhejo apna singing video abhi and get a chance to be on TV with none oth…,
0,1.27E+18,No changes can be seen on rd. without taking any action just fr sake of reply if u guys r rplyng den there is no us… https://t.co/scRdFEOmrT,
0,1.27E+18,@4_the_babies Dude we use to do this all the time in both pb&amp;j and fried bologna sandwiches. Ain't nothing wrong wi… https://t.co/MZo26UiOKZ,
0,1.27E+18,I return tomorrow for traffic duty!!! See ya in the Am!,
0,1.27E+18,The explosion of data traffic puts a growing requirement on the data rate each individual silicon photonic chip can… https://t.co/kInCMonz0M,
0,1.27E+18,Thank you!,
0,1.27E+18,"RT @martynschmoll: Anybody else wondering why these businesses are pursuing legal action instead of setting up BBQs, music, road-side table…",
0,1.27E+18,"RT @ABC: The family of Robert Fuller, 24-year-old man who was found hanging in a Palmdale, California, park last week, says police killed F…",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,@StephenWickens1 The idea of Danforth as destination seems so quaintly 80s. The entirety of Bloor through to Jane h… https://t.co/mYD39hFmzx,
0,1.27E+18,@TBard_52 watching “traffic” fascism has really evolved huh,
0,1.27E+18,RT @TheOliveKnife: China has opened another front against India with sustained DDOS (distributed denial of service) attacks on Indian websi…,
0,1.27E+18,@realDonaldTrump @nevadadot @USDOT Dude. You don't even know how many socks you have on each foot but you're going… https://t.co/rTaczXUMJy,
0,1.27E+18,"As daunting as it may be, it is still possible to achieve success as a writer. You just need the right traits. Here… https://t.co/ZfCpnVcpSA",
1,1.27E+18,"Police officer shot dead, another injured during 'routine' traffic stop in Auckland https://t.co/cn3TquZ4JE",
0,1.27E+18,My dad got a new truck. It has SiriusXM and he’s never had it before. Every time a good jam comes on he says “Heeyyyyy” 😂😂,
0,1.27E+18,@ph4nt4sm4l @stacEight You're in a real jam. You need some help. Call family. Friends. Anywhere you can stay beside… https://t.co/REOFypdTA7,
0,1.27E+18,"@DDCBandipora 
Onagam Ganaie/Hajam/Shahsaaz mohalla faces water unavailability  due to continuous congestion &amp; dama… https://t.co/q4Tx5FU5O5",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"@Incredu46592473 @RogertheBorg1 @ClarkeMicah Hong Kong, Taiwan, South Korea, Singapore and Japan didn’t lock down a… https://t.co/F0O4iThw5a",
0,1.27E+18,"RT @JLJLovesRVA: In 2002, Jeramy Gilliam, a Black father of a small child, with no criminal record beyond traffic violations, was detained…",
1,1.27E+18,RT @Adstratman: Roadside traffic is now at 80% of what we would typically expect (source: Talon ADA) and @HSBC_UK chose #OutOfHome to share…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"@Zeddary This is the dumbest shit I've seen all day. Originally an automotive store, the logo is similar to a traffic yield sign.",
0,1.27E+18,You can grab these $100 wireless earbuds on sale for only $40 https://t.co/HOcxI2ZXI8 via @vilnis11 #marketing https://t.co/8QUMDarBRi,
0,1.27E+18,"to all the yt people defending the mcmuffin cop, imagine if she was the person pulling u over for a routine traffic… https://t.co/ae7siI5wft",
0,1.27E+18,"Beat:D3, TRAFFIC (MOVING) VIOLATION at 18XX BLOCK OF MINOR AV reported on 6/18/2020 8:52 PM, Call# 20000191109",
0,1.27E+18,RT @MelindaAghnia: Jam jam over over overthinking.,
0,1.27E+18,RT @zingtv: Aakanksha is excited to jam with her fans but kya aap ho ready? Bhejo apna singing video now and get a chance to jam with her.…,
0,1.27E+18,RT @DenaeSpeaks: if this ain’t me. almost went to jail for this shit right here 😂,
0,1.27E+18,"RT @SharmaRashmi17: Where r the so called feminist ?

Dahi jam geya kya muhn me ?

This ""Sadak Chaap"" mawali is Bhim army chief ! Look at h…",
0,1.27E+18,"RT @ChronixxMusic: ""Jam"" needs a visual my brother @wizkidayo",
0,1.27E+18,@Ritdrecus SIC ILL - Jam (Sir Mix-A-Lot PARODY) [link] https://t.co/D6kH4URybu,
0,1.27E+18,RT @zingtv: Ab sabke dil mein bajega guitar kyunki it's time to fulfil your dream and jam with your favourite artist. Bhejo apna singing vi…,
0,1.27E+18,traffic worker today was wearing the blue line American flag mask I almost Caitlyn jennered,
0,1.27E+18,"RT @PatriotResolute: This is really happening just to mess with Trump supporters. Keep it up Dems, you keep poking and there won’t be won’t…",
0,1.27E+18,"Sucks that he didn't follow through on it.

#RIPTonySoprano",
0,1.27E+18,RT @zingtv: Yeh artists hain ready to Jam with their fans toh kya aap ho ready? Bhejo apna singing video and get a chance to be on TV with…,
0,1.27E+18,"@fouadmatin @_irtefa Fouad thank you so much, not only for testing jam with us but also for answering all of our js… https://t.co/Y5cYbSeeGB",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @domain_org: Move your #domainnames to Epik and use their free basic #wordpress hosting to monetize your #domains with relevant affiliat…,
0,1.27E+18,RT @DrSamiSchalk: When people who don’t know the plan &amp; aren’t in communication with each other/leadership start doing things like blocking…,
0,1.27E+18,"@RickRoss @unlv_cashville If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam… https://t.co/yNv8JoR26G",
0,1.27E+18,@PopCrave @VictoriaMonet @thegreatkhalid @SGLewis_ My new Jam,
0,1.27E+18,@seanjoco Are we opposed to arresting all drunk drivers now or only black drunk drivers?  The suggestion that white… https://t.co/LjUOi9XudQ,
0,1.27E+18,"RT @ChronixxMusic: ""Jam"" needs a visual my brother @wizkidayo",
0,1.27E+18,"RT @zingtv: Aa gaya hai aapka chance to jam with your favourite artists toh ho jao ready for this big surprise. 
#WorldMusicDay #ContestAle…",
0,1.27E+18,I always jam out to No Doubt when I go to Yuma,
0,1.27E+18,@fleccas Anyone who thinks that choke holds by police should be outlawed needs to watch this video. This crazed per… https://t.co/ImstRipj43,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,Status: GREEN. Currently 25.0 % of #electricity is coming from renewables in Republic of Ireland. https://t.co/EgHtCrK6pV,
0,1.27E+18,"Why Tyrese may have tried 2 draw a comparison, however racism anywhere of any kind is wrong. Life is not about our… https://t.co/BE8aix76Gb",
0,1.27E+18,"RT @BeWaterHKG: Another case of indiscriminate arrests: 17-year-old protester acquitted in trial 

On 2 Nov 2019, a rally against extraditi…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,I watched a court case one time when the docket ran over into my traffic court stuff and they were trying to screw… https://t.co/CehDKNORdH,
0,1.27E+18,"Thursday, June 18, 2020
How can we help to bring about change?Live Discussion@The RH Jam
In this RH Jam we’ll take… https://t.co/CuTFCph1Ph",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,@vivid_whit That's what I was talking about. It's nice and relaxing and a great break from life as there's a lot le… https://t.co/In7obznRIA,
1,1.27E+18,RT @vinniemontez: Cops Passing time blocking traffic.  #comedy #police #singing https://t.co/1stqpowp3e,
1,1.27E+18,"RT @HayesGardner: Traffic jam, chaos and chants at 6th and Jefferson. https://t.co/YHAfSbTcrU",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,26 WEEKS AND 58K!,
0,1.27E+18,Status: RED. Currently 9.0 % of #electricity is coming from renewables in Northern Ireland. https://t.co/YnB9TAJW6n,
0,1.27E+18,"Day 21: Synchronicity

I can jam to this song all day.

#Nogizaka46SongChallenge
https://t.co/0jTSYZA26f",
0,1.27E+18,"2016/11/2発売
JAM Project BEST COLLECTION XII THUNDERBIRD
https://t.co/YvDdeZbcUu 
#jamproject 
#牙狼
#スパロボ #anime #アニメ",
0,1.27E+18,RT @OccultTooner: #fanart  of @RebelTaxi that is melting in space over some bad juice and jam https://t.co/ccHbM3wjZB,
0,1.27E+18,@reafrominsta bruv who can it jam like that cause i swear i’m listening to the right one 🤣,
0,1.27E+18,"RT @sycnation: @RealMattCouch @dahboo7 @GrantMerrill https://t.co/OishVc6Xqc
For anyone doubting the story",
0,1.27E+18,He did too 🤣,
0,1.27E+18,RT @chippledipple: Dav pilkey went hard https://t.co/lCWnd8nvmE,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"Open sampe jam 20:00 say
Tante Tobrut Reall
https://t.co/irROdtiknQ
#togelovers
#bisyarjogja
#bispakjogja
#wpjogja… https://t.co/2TTnQ1ZhzD",
0,1.27E+18,@Leslea_M @wefityou @dockidlet That was the agreement with residents of Wellington Crescent. We reported on it on… https://t.co/csa8TKoHgO,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,Omgoodness.... sad all around. The motorcyclist was in the wrong I think. Could have been worse. No one hurt but th… https://t.co/eZWITazu5Z,
0,1.27E+18,@Ellebusch Yep !!! Serves them right for trying to block traffic. Move or become road kill. Period !! 👊🏾👊🏾💥,
0,1.27E+18,Currently listening,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,"RT @TheHSCharts: 🗺️ Worldwide Sales (Media Traffic)

#9. 'Fine Line' by Harry Styles (re-entry)
Week: 26 | Sales: 58,000
*10 weeks in the T…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @jonnyt236: That's my guy!👊,
0,1.27E+18,"RT @BikeAKL: Great things are afoot (and awheel!) in London. Can you picture Auckland with:
🚶‍♂️ 114 low traffic neighbourhoods
🏫  154 scho…",
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,How Can You Use SEO For More Traffic To Your Blog https://t.co/qw6AMklgcV,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,@adambader @amrith It's 1:43 am and the traffic was low probably.,
0,1.27E+18,@realDonaldTrump It's a fucking traffic barricade you cheeto looking fat head. Anybody with legs can jump over it.,
0,1.27E+18,RT @PBRMichiganT: #17 Ripple for SEM Pirates gets him self out of a jam with a strikeout to end the inning https://t.co/K5724d6G1K,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,@KahYaTeh SIC ILL - Jam (Sir Mix-A-Lot PARODY) [link] https://t.co/D6kH4URybu,
0,1.27E+18,"RT @ChronixxMusic: ""Jam"" needs a visual my brother @wizkidayo",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @TinoNyandoro: Harare pedestrians have a very disturbing yet almost admirable level of confidence in the face of oncoming traffic.,
0,1.27E+18,@osanch26 Space bound is my jam!!!!,
0,1.27E+18,"Any damn ship I can get my hands on and ""Corduroy"" by Pearl Jam

🎶 Push me and I will resist 🎶",
0,1.27E+18,"RT @TheReconnection: Thursday, June 18, 2020
How can we help to bring about change?Live Discussion@The RH Jam
In this RH Jam we’ll take a l…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @SriLankaTweet: Sri Lanka government has halted the construction of Japan JICA funded Light Rail Transit LRT 🚝 Project between Colombo a…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
1,1.27E+18,New Zealand police officer shot dead during routine traffic stop https://t.co/2Wev9g5Ujg,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,@myBurbankNEWS I don’t understand all the vague posts about that corner - why is there traffic there at night? And… https://t.co/HtD3LVla0z,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,"RT @DeputyGriff_SRO: Tell me... would you do this job if knowing a “simple” traffic stop could end your life??? EVERY stop, EVERY call we a…",
0,1.27E+18,RT @theOnlyClint: @elonmusk Hey can you introduce @VinceMcMahon @WWEBrayWyatt @XavierWoodsPhD and @WWEDanielBryan to @joerogan We're workin…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,@realDonaldTrump @MississippiDOT @USDOT Trump: alllll over... traffic.  Yay you,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,The roadwork on the SB BLVD between Broad and fox street is now cleared and traffic is flowing freely with all lanes open.,
0,1.27E+18,"RT @DrSamiSchalk: #Thread: If you were not part of planning the protest, if you were not given a role to do security, crowd control, traffi…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"RT @ChronixxMusic: ""Jam"" needs a visual my brother @wizkidayo",
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,I’m about to jam out on this new black eyed peas album,
0,1.27E+18,"If she laughs with a nigga more than 2x she need to start sharing that joke too, obv we at def jam.",
0,1.27E+18,"RT @terryfoxcentre: Day 68 - 26 miles - Total 1685
""Today I felt pretty good when I got up. The first 12 miles went quite well. I was not t…",
1,1.27E+18,RT @AbenaBakenra: how can a “missed traffic stop” EVER warrant guns being drawn on you. this man pleaded knowing he was unarmed. his 90-YR…,
0,1.27E+18,"RT @DeputyGriff_SRO: Tell me... would you do this job if knowing a “simple” traffic stop could end your life??? EVERY stop, EVERY call we a…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,"RT @SunflowerSrina: We treat you like doormats? You rape us, hang us, burn us, dump our bodies in shallow graves. You smash&amp;grab us at traf…",
0,1.27E+18,"RT @ShaunBaileyUK: Time is running out to stop @SadiqKhan‘s congestion charge hike on businesses and key workers.

Londoners are being forc…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,@BlueNoseMusic @SIC_ILL_FANARMY @AwallAka2Piece @Couch253 @Thunderchief253 SIC ILL - Jam (Sir Mix-A-Lot PARODY) [li… https://t.co/N0WFHExIzs,
0,1.27E+18,RT @Financial_Ads: Forex Directory offers you high quality financial traffic for your business or your product! https://t.co/YguwFBvxyi,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,Anti-racist Taylor is my favorite Taylor (also Holy Ground is my jam).,
1,1.27E+18,"@SpyGateDown Imagine that, no rioting, busting windows, stopping traffic, burning things down, shitting on cop cars… https://t.co/XI8KwqAUS3",
0,1.27E+18,"( 📄 )    To : @djiwaseraya

ㅤㅤIDR 9.424.800,-

Notes: Thank you for using our restaurant's service. Please accept s… https://t.co/CUl94umzkL",
0,1.27E+18,THIS MY JAM  #OneDirectionJamParty https://t.co/1tOrI2NmYX,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"@Codylarson99 6'6 195

Outlier athlete... and uses it functionally (tough catches and finishes in traffic), incredi… https://t.co/bgZQjD4J2B",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,lezzgoo jam too much episodes to watch!!!,
0,1.27E+18,RT @NikkiHeartsx: Thank you to everyone who supported the BLM Jam. We look forward to another 🖤 https://t.co/XjcAZUg1ms,
1,1.27E+18,RT @Jakeisdumb01: i've had enough of this traffic shit! put everyone back in the house,
0,1.27E+18,RT @SriLankaTweet: Sri Lanka government has halted the construction of Japan JICA funded Light Rail Transit LRT 🚝 Project between Colombo a…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @CatwomanMN: @GovTimWalz Why didn't you tell us this?,
0,1.27E+18,"RT @bigfundu: @SadhguruJV Confidence without clarity - I can still see in my mind the example Sadhguru usually cites, blindfolded walking i…",
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,"@KIRO7Seattle @wsdot_traffic Used to live in Seattle. The ""free"" way was a parking lot many days. If not protesters… https://t.co/cGBTij8HEK",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"Ugh this dude said Arkansas yes I know the highway needs a boost because shit is old the roads are bad as hell but,… https://t.co/nn2VYnzjuS",
0,1.27E+18,@amiruldauh @aiman_raa nak jam since i lost one :(,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,@Blackamazon !!! How are you getting to sections 3 &amp; 4 while avoiding foot traffic from Bay Plaza and Bartow?,
0,1.27E+18,"RT @ch0jens: kids,we literally have 24 hours in a day.tolak tambah time kau nak kena buat housechores dalam berapa jam je.just say you're t…",
0,1.27E+18,"tw // drug ment

-

i played animal jam while high as hell yesterday and i think i was bullying a rabbit",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
